query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched
IC2S2 Program Chairs,,,,,,,False
Iakovos Evdaimon,https://openalex.org/A5056878670,Iakovos Evdaimon,https://api.openalex.org/works?filter=author.id:A5056878670,2.0,9.0,FR,True
Ian Hutchins,https://openalex.org/A5111165217,Ian Hutchins,https://api.openalex.org/works?filter=author.id:A5111165217,0.0,1.0,,True
Ian Lundberg,https://openalex.org/A5071725999,Ian Lundberg,https://api.openalex.org/works?filter=author.id:A5071725999,10.0,200.0,US,True
Ian van Buskirk,https://openalex.org/A5017420997,Ian Van Buskirk,https://api.openalex.org/works?filter=author.id:A5017420997,2.0,4.0,US,True
Ignacio Andrés Ormazabal Inostroza,,,,,,,False
Ignacio Serna,https://openalex.org/A5004265472,Ignacio Serna,https://api.openalex.org/works?filter=author.id:A5004265472,10.0,35.0,US,True
Ignacio Toledo Roman,https://openalex.org/A5025327242,Ignacio Galvarino Toledo Román,https://api.openalex.org/works?filter=author.id:A5025327242,1.0,1.0,,True
Igor Ryazanov,https://openalex.org/A5050851889,Igor Ryazanov,https://api.openalex.org/works?filter=author.id:A5050851889,3.0,7.0,RU,True
Ilkka Henrik Mäkinen,https://openalex.org/A5043880276,Ilkka Mäkinen,https://api.openalex.org/works?filter=author.id:A5043880276,18.0,161.0,SE,True
Imre Gémes,,,,,,,False
Ina Ni,https://openalex.org/A5016769592,Ina Ni,https://api.openalex.org/works?filter=author.id:A5016769592,1.0,2.0,DE,True
Indira Sen,https://openalex.org/A5025695582,Indira Sen,https://api.openalex.org/works?filter=author.id:A5025695582,20.0,54.0,DE,True
Inga K. Wohlert,https://openalex.org/A5116842578,Inga K. Wohlert,https://api.openalex.org/works?filter=author.id:A5116842578,0.0,3.0,SE,True
Inga Schwabe,https://openalex.org/A5061914240,Inga Schwabe,https://api.openalex.org/works?filter=author.id:A5061914240,11.0,40.0,,True
Ingmar Weber,https://openalex.org/A5033656008,Ingmar Weber,https://api.openalex.org/works?filter=author.id:A5033656008,49.0,377.0,,True
Ingo Zettler,https://openalex.org/A5073853084,Ingo Zettler,https://api.openalex.org/works?filter=author.id:A5073853084,51.0,234.0,DK,True
Ioana Gabriela Doleanu,https://openalex.org/A5114970638,Ioana Gabriela Doleanu,https://api.openalex.org/works?filter=author.id:A5114970638,0.0,1.0,,True
Iris Dania Jimenez,,,,,,,False
Irving Lin,https://openalex.org/A5101790058,I-Chun Lin,https://api.openalex.org/works?filter=author.id:A5101790058,8.0,33.0,US,True
Isabel Gebhardt,https://openalex.org/A5061205312,Isabel Gebhardt,https://api.openalex.org/works?filter=author.id:A5061205312,1.0,4.0,,True
Isabelle Langrock,https://openalex.org/A5029529751,Isabelle Langrock,https://api.openalex.org/works?filter=author.id:A5029529751,3.0,8.0,FR,True
Iuliia Alieva,https://openalex.org/A5000600927,Iuliia Alieva,https://api.openalex.org/works?filter=author.id:A5000600927,6.0,9.0,US,True
Ivan Smirnov,https://openalex.org/A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,37.0,85.0,,True
Ivan Soraperra,https://openalex.org/A5071006314,Ivan Soraperra,https://api.openalex.org/works?filter=author.id:A5071006314,13.0,67.0,DE,True
Ivano Bison,https://openalex.org/A5069671758,Ivano Bison,https://api.openalex.org/works?filter=author.id:A5069671758,12.0,44.0,IT,True
Ivory Yang,https://openalex.org/A5101368193,Ivory Yang,https://api.openalex.org/works?filter=author.id:A5101368193,1.0,14.0,US,True
Iyad Rahwan,https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,49.0,335.0,DE,True
Izabel Pirimai Aguiar,https://openalex.org/A5050820065,Izabel Pirimai Aguiar,https://api.openalex.org/works?filter=author.id:A5050820065,1.0,1.0,,True
JF Bonnefon,https://openalex.org/A5039792659,JF Bonnefon,https://api.openalex.org/works?filter=author.id:A5039792659,0.0,1.0,,True
JISU KIM,https://openalex.org/A5100451477,Jisu Kim,https://api.openalex.org/works?filter=author.id:A5100451477,30.0,322.0,KR,True
Jacob Aarup Dalsgaard,https://openalex.org/A5064988559,Rebekah Baglini,https://api.openalex.org/works?filter=author.id:A5064988559,7.0,40.0,DK,True
Jacob Habinek,https://openalex.org/A5091135953,Jacob Habinek,https://api.openalex.org/works?filter=author.id:A5091135953,5.0,23.0,SE,True
Jacopo Lenti,https://openalex.org/A5022790022,Jacopo Lenti,https://api.openalex.org/works?filter=author.id:A5022790022,4.0,22.0,IT,True
Jacopo Nudo,https://openalex.org/A5116001022,Jacopo Nudo,https://api.openalex.org/works?filter=author.id:A5116001022,2.0,10.0,,True
Jacy Reese Anthis,https://openalex.org/A5007178173,Jacy Reese Anthis,https://api.openalex.org/works?filter=author.id:A5007178173,8.0,45.0,US,True
Jad Kabbara,https://openalex.org/A5026429870,Jad Kabbara,https://api.openalex.org/works?filter=author.id:A5026429870,7.0,32.0,,True
Jaehyuk Park,https://openalex.org/A5103005408,Jae-Hyuk Park,https://api.openalex.org/works?filter=author.id:A5103005408,27.0,121.0,GB,True
Jake M. Hofman,https://openalex.org/A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,29.0,80.0,US,True
Jakob Ohme,https://openalex.org/A5091891085,Jakob Ohme,https://api.openalex.org/works?filter=author.id:A5091891085,24.0,88.0,DE,True
James Caverlee,https://openalex.org/A5048489384,James Caverlee,https://api.openalex.org/works?filter=author.id:A5048489384,44.0,285.0,,True
James Druckman,https://openalex.org/A5063647785,James Druckman,https://api.openalex.org/works?filter=author.id:A5063647785,75.0,621.0,US,True
James Evans,https://openalex.org/A5071261828,James Evans,https://api.openalex.org/works?filter=author.id:A5071261828,59.0,765.0,US,True
James Holland Jones,https://openalex.org/A5103339024,James Holland Jones,https://api.openalex.org/works?filter=author.id:A5103339024,1.0,1.0,,True
James P Houghton,https://openalex.org/A5055538219,James P. Houghton,https://api.openalex.org/works?filter=author.id:A5055538219,3.0,11.0,,True
Jan Bachmann,https://openalex.org/A5056182346,Jan Bachmann,https://api.openalex.org/works?filter=author.id:A5056182346,15.0,37.0,,True
Jan Digutsch,https://openalex.org/A5002716088,Jan Digutsch,https://api.openalex.org/works?filter=author.id:A5002716088,6.0,15.0,DE,True
Jan Heinrich Ernst Meyerhoff-Liang,,,,,,,False
Jan Karem Höhne,https://openalex.org/A5070855193,Jan Karem Höhne,https://api.openalex.org/works?filter=author.id:A5070855193,16.0,69.0,DE,True
Jana Jung,https://openalex.org/A5060321935,Jana Jung,https://api.openalex.org/works?filter=author.id:A5060321935,2.0,7.0,DE,True
Jana Lasser,https://openalex.org/A5084657226,Peter Klimek,https://api.openalex.org/works?filter=author.id:A5084657226,31.0,228.0,SE,True
Janine Schröder,https://openalex.org/A5044701156,Janine Schröder,https://api.openalex.org/works?filter=author.id:A5044701156,2.0,12.0,,True
Jann Spiess,https://openalex.org/A5061755779,Jann Spiess,https://api.openalex.org/works?filter=author.id:A5061755779,9.0,52.0,US,True
Janos Kertesz,https://openalex.org/A5044033087,János Kertész,https://api.openalex.org/works?filter=author.id:A5044033087,64.0,389.0,,True
Jar-Der Luo,https://openalex.org/A5071165327,Jar‐Der Luo,https://api.openalex.org/works?filter=author.id:A5071165327,16.0,59.0,CN,True
Jared R. Curhan,https://openalex.org/A5058593348,Jared R. Curhan,https://api.openalex.org/works?filter=author.id:A5058593348,17.0,64.0,US,True
Jarren Nylund,https://openalex.org/A5092587955,Jarren L. Nylund,https://api.openalex.org/works?filter=author.id:A5092587955,2.0,9.0,AU,True
Jason Burton,https://openalex.org/A5070346701,Jason W. Burton,https://api.openalex.org/works?filter=author.id:A5070346701,6.0,26.0,DK,True
Javier Andreu-Perez,https://openalex.org/A5029626997,Javier Andreu-Pérez,https://api.openalex.org/works?filter=author.id:A5029626997,22.0,120.0,GB,True
Javier Garcia-Bernardo,https://openalex.org/A5045451254,Javier García-Bernardo,https://api.openalex.org/works?filter=author.id:A5045451254,15.0,86.0,NL,True
Jayanth Komarneni,https://openalex.org/A5099447640,Jayanth Komarneni,https://api.openalex.org/works?filter=author.id:A5099447640,1.0,2.0,US,True
Jean-Philippe Cointet,https://openalex.org/A5013145810,Jean‐Philippe Cointet,https://api.openalex.org/works?filter=author.id:A5013145810,20.0,161.0,FR,True
Jeewoon Hong,,,,,,,False
Jeffrey Chan,https://openalex.org/A5071422010,Jeffrey Chan,https://api.openalex.org/works?filter=author.id:A5071422010,34.0,403.0,AU,True
Jemima Kang,https://openalex.org/A5047944229,Jemima Kang,https://api.openalex.org/works?filter=author.id:A5047944229,3.0,8.0,AU,True
Jen Schradie,https://openalex.org/A5011481532,Jen Schradie,https://api.openalex.org/works?filter=author.id:A5011481532,11.0,51.0,FR,True
Jennah Gosciak,https://openalex.org/A5114336461,Jennah Gosciak,https://api.openalex.org/works?filter=author.id:A5114336461,1.0,6.0,US,True
Jennifer Allen,https://openalex.org/A5027729234,Jennifer D. Allen,https://api.openalex.org/works?filter=author.id:A5027729234,47.0,154.0,US,True
Jennifer L. Eberhardt,https://openalex.org/A5054094267,Jennifer L. Eberhardt,https://api.openalex.org/works?filter=author.id:A5054094267,30.0,93.0,US,True
Jennifer Lundquist,https://openalex.org/A5033369208,Jennifer Hickes Lundquist,https://api.openalex.org/works?filter=author.id:A5033369208,18.0,61.0,US,True
Jenny Shan Wang,https://openalex.org/A5101701156,Zengshan Li,https://api.openalex.org/works?filter=author.id:A5101701156,28.0,162.0,CN,True
Jens Dörpinghaus,https://openalex.org/A5047464344,Jens Dörpinghaus,https://api.openalex.org/works?filter=author.id:A5047464344,9.0,77.0,,True
Jens Rupprecht,https://openalex.org/A5109918661,Jens Rupprecht,https://api.openalex.org/works?filter=author.id:A5109918661,17.0,27.0,DE,True
Jeong hwan Jeon,https://openalex.org/A5084941645,Youngjung Geum,https://api.openalex.org/works?filter=author.id:A5084941645,28.0,88.0,KR,True
Jermain Kaminski,https://openalex.org/A5063955285,Jermain Kaminski,https://api.openalex.org/works?filter=author.id:A5063955285,11.0,29.0,NL,True
Jesica Olivares,,,,,,,False
Jesus Cerquides,https://openalex.org/A5014918148,Jesús Cerquides,https://api.openalex.org/works?filter=author.id:A5014918148,24.0,193.0,ES,True
Jesus Gomez-Gardeñes,https://openalex.org/A5084972098,Jesús Gómez‐Gardeñes,https://api.openalex.org/works?filter=author.id:A5084972098,53.0,207.0,,True
Ji Eun Kim,https://openalex.org/A5100412989,Ji‐Eun Kim,https://api.openalex.org/works?filter=author.id:A5100412989,50.0,327.0,KR,True
Ji Ma,https://openalex.org/A5100327261,Qinghua Zhang,https://api.openalex.org/works?filter=author.id:A5100327261,129.0,661.0,CN,True
Jia LI,https://openalex.org/A5009049500,Li-Jia Li,https://api.openalex.org/works?filter=author.id:A5009049500,49.0,127.0,US,True
Jiahui Xue,https://openalex.org/A5010431622,Jianxin Xue,https://api.openalex.org/works?filter=author.id:A5010431622,35.0,226.0,CN,True
Jiamin Li,https://openalex.org/A5100730414,Jiamin Li,https://api.openalex.org/works?filter=author.id:A5100730414,26.0,273.0,CN,True
Jian Kang,https://openalex.org/A5003030781,Jian Kang,https://api.openalex.org/works?filter=author.id:A5003030781,55.0,285.0,CN,True
Jiangyue Chen,https://openalex.org/A5006027726,Jiangyue Chen,https://api.openalex.org/works?filter=author.id:A5006027726,5.0,5.0,CN,True
Jianlong Zhu,https://openalex.org/A5079591013,Jian‐Yong Zhu,https://api.openalex.org/works?filter=author.id:A5079591013,22.0,82.0,CN,True
Jiaxin Pei,https://openalex.org/A5049055745,Jiaxin Pei,https://api.openalex.org/works?filter=author.id:A5049055745,11.0,44.0,CN,True
Jiaxuan Li,https://openalex.org/A5061797775,Zhiwei Yang,https://api.openalex.org/works?filter=author.id:A5061797775,46.0,353.0,CN,True
Jiayi Weng,https://openalex.org/A5101438520,Xiaoli Zhu,https://api.openalex.org/works?filter=author.id:A5101438520,15.0,116.0,CN,True
Jiayu Chen,https://openalex.org/A5100380043,Jiayu Chen,https://api.openalex.org/works?filter=author.id:A5100380043,32.0,216.0,CN,True
Jiayu Liu,https://openalex.org/A5100329932,Xi Chen,https://api.openalex.org/works?filter=author.id:A5100329932,81.0,928.0,CN,True
Jibeom Seo,https://openalex.org/A5101462903,Jin H. Seo,https://api.openalex.org/works?filter=author.id:A5101462903,25.0,136.0,KR,True
Jie Hua,https://openalex.org/A5063913041,Jie Hua,https://api.openalex.org/works?filter=author.id:A5063913041,43.0,197.0,,True
Jiebo Luo,https://openalex.org/A5055469774,Jiebo Luo,https://api.openalex.org/works?filter=author.id:A5055469774,96.0,1209.0,,True
Jiho Kwak,https://openalex.org/A5108858557,Jiho. Kwak,https://api.openalex.org/works?filter=author.id:A5108858557,0.0,1.0,KR,True
Jihye Park,https://openalex.org/A5025102458,Youjae Yi,https://api.openalex.org/works?filter=author.id:A5025102458,46.0,234.0,KR,True
Jim Everett,https://openalex.org/A5109329016,Jim Everett,https://api.openalex.org/works?filter=author.id:A5109329016,6.0,45.0,,True
Jimena Royo-Letelier,https://openalex.org/A5073972555,Jimena Royo-Letelier,https://api.openalex.org/works?filter=author.id:A5073972555,6.0,10.0,,True
Jin Ai,https://openalex.org/A5101997994,Hua Jin,https://api.openalex.org/works?filter=author.id:A5101997994,37.0,194.0,CN,True
Jingwen Zhang,https://openalex.org/A5100448217,Li Song,https://api.openalex.org/works?filter=author.id:A5100448217,142.0,1448.0,CN,True
Jinhyuk Yun,https://openalex.org/A5102922371,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5102922371,7.0,40.0,KR,True
Jisun An,https://openalex.org/A5084955495,Jisun An,https://api.openalex.org/works?filter=author.id:A5084955495,32.0,184.0,CN,True
Jisung Yoon,https://openalex.org/A5091604689,Ji Sung Yoon,https://api.openalex.org/works?filter=author.id:A5091604689,22.0,117.0,,True
Jiyoung Lee,https://openalex.org/A5100447435,Jiyoung Lee,https://api.openalex.org/works?filter=author.id:A5100447435,41.0,252.0,US,True
Joan Giner-Miguelez,https://openalex.org/A5082864285,Joan Giner-Miguelez,https://api.openalex.org/works?filter=author.id:A5082864285,4.0,13.0,ES,True
Joana G Sa,,,,,,,False
Joanna Demaree-Cotton,https://openalex.org/A5006534173,Joanna Demaree‐Cotton,https://api.openalex.org/works?filter=author.id:A5006534173,8.0,18.0,GB,True
Joanna Zun Li,,,,,,,False
Joao Pinheiro Neto,https://openalex.org/A5041666003,João Pinheiro Neto,https://api.openalex.org/works?filter=author.id:A5041666003,4.0,11.0,DE,True
Joaquín Ignacio Villagra Pacheco,,,,,,,False
Joel Mire,https://openalex.org/A5065830601,Joel Mire,https://api.openalex.org/works?filter=author.id:A5065830601,2.0,6.0,,True
Johan Järlehed,https://openalex.org/A5018297686,Johan Järlehed,https://api.openalex.org/works?filter=author.id:A5018297686,9.0,32.0,NL,True
Johan Ugander,https://openalex.org/A5072263832,Johan Ugander,https://api.openalex.org/works?filter=author.id:A5072263832,22.0,92.0,US,True
Johanna Björklund,https://openalex.org/A5102873173,Johanna Björklund,https://api.openalex.org/works?filter=author.id:A5102873173,15.0,43.0,SE,True
Johanna Hölzl,https://openalex.org/A5115722781,Johanna Hölzl,https://api.openalex.org/works?filter=author.id:A5115722781,1.0,1.0,,True
Johannes Mast,https://openalex.org/A5016430518,Johannes Mast,https://api.openalex.org/works?filter=author.id:A5016430518,6.0,20.0,US,True
Johannes Müller-Trede,https://openalex.org/A5011996396,Johannes Müller‐Trede,https://api.openalex.org/works?filter=author.id:A5011996396,10.0,26.0,FR,True
Johannes Stroebel,https://openalex.org/A5072573663,Johannes Stroebel,https://api.openalex.org/works?filter=author.id:A5072573663,47.0,175.0,US,True
Johannes Wachs,https://openalex.org/A5070274437,Johannes Wachs,https://api.openalex.org/works?filter=author.id:A5070274437,15.0,78.0,HU,True
John Collins,https://openalex.org/A5006184736,John Collins,https://api.openalex.org/works?filter=author.id:A5006184736,43.0,318.0,US,True
John Joseph Horton,https://openalex.org/A5077125314,John J. Horton,https://api.openalex.org/works?filter=author.id:A5077125314,26.0,107.0,US,True
Jon Kleinberg,https://openalex.org/A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,115.0,562.0,US,True
Jonas Fegert,https://openalex.org/A5001365039,Jonas Fegert,https://api.openalex.org/works?filter=author.id:A5001365039,5.0,35.0,DE,True
Jonas Schlicht,https://openalex.org/A5006251372,Jonas A. Schlicht,https://api.openalex.org/works?filter=author.id:A5006251372,1.0,3.0,NL,True
Jonathan Ivey,https://openalex.org/A5111084104,Jonathan Ivey,https://api.openalex.org/works?filter=author.id:A5111084104,1.0,5.0,,True
Jonathan Mummolo,https://openalex.org/A5090394090,Jonathan Mummolo,https://api.openalex.org/works?filter=author.id:A5090394090,20.0,195.0,US,True
Jonathan Sakunkoo,https://openalex.org/A5109819791,Jonathan Sakunkoo,https://api.openalex.org/works?filter=author.id:A5109819791,0.0,5.0,US,True
Jonathan St-Onge,https://openalex.org/A5026024797,Jonathan St-Onge,https://api.openalex.org/works?filter=author.id:A5026024797,4.0,18.0,CA,True
Jong-Min Park,https://openalex.org/A5068922436,Jong Min Park,https://api.openalex.org/works?filter=author.id:A5068922436,28.0,290.0,KR,True
Jorge Barreras,https://openalex.org/A5035315636,Jorge Varela Barreras,https://api.openalex.org/works?filter=author.id:A5035315636,16.0,46.0,ES,True
Joris Mulder,https://openalex.org/A5025801659,Joris Mulder,https://api.openalex.org/works?filter=author.id:A5025801659,31.0,159.0,NL,True
Josef Ginnerskov,https://openalex.org/A5019523274,Josef Ginnerskov,https://api.openalex.org/works?filter=author.id:A5019523274,1.0,3.0,SE,True
